			Bx	By	Bz
240	240	-40	0.036537927	1.461483604	-0.012475623
240	240	-20	0.038421432	1.458216176	-0.004494277
240	240	0	0.039935192	1.458720412	-0.001963448
240	240	20	0.041049208	1.460878584	-0.000682975
240	240	40	0.03831897	1.463647084	0.002731873
240	240	60	0.036510583	1.468968924	0.009004331
240	240	80	0.036165194	1.473795975	0.013969264
240	240	100	0.020384785	1.487616525	0.00982903
240	240	120	0.028777876	1.494526754	0.016734559
240	240	140	0.023159637	1.509150296	0.01715067
240	240	160	0.016739484	1.524226732	0.018217718
240	240	180	0.011038329	1.541255076	0.010409644
240	240	200	0.005902718	1.566628687	0.008124877
240	240	220	0.000188719	1.591584753	0.003099015
240	240	240	-0.008097665	1.619487573	-0.00881409
240	240	260	-0.02208205	1.657427395	-0.020931516
240	240	280	-0.032818741	1.696688104	-0.034101703
240	240	300	-0.055035333	1.744203473	-0.072507749
240	260	-300	-0.003516108	1.785812181	-0.003212743
240	260	-280	0.009321702	1.727033667	-0.016316955
240	260	-260	0.018250018	1.682199465	-0.032288823
240	260	-240	0.023381291	1.641626125	-0.033799868
240	260	-220	0.03116316	1.605405721	-0.036927711
240	260	-200	0.037666128	1.576600415	-0.04250275
240	260	-180	0.044850421	1.549989383	-0.044907716
240	260	-160	0.048076314	1.527792384	-0.039642502
240	260	-140	0.05161925	1.508751521	-0.037560518
240	260	-120	0.054607324	1.493280706	-0.038181492
240	260	-100	0.055414312	1.48016284	-0.030564811
240	260	-80	0.056614775	1.470750385	-0.021195496
240	260	-60	0.057849048	1.461112404	-0.022813189
240	260	-40	0.05853266	1.455823042	-0.015743051
240	260	-20	0.060416165	1.452555614	-0.007761704
240	260	0	0.060290387	1.451255195	0.000768887
240	260	20	0.061092444	1.453259244	0.002085525
240	260	40	0.059298864	1.458682527	0.008823825
240	260	60	0.057592595	1.464152095	0.014473899
240	260	80	0.055886325	1.469621663	0.020123973
240	260	100	0.057218208	1.488825394	0.017845864
240	260	120	0.054630533	1.493222055	0.031160058
240	260	140	0.04821038	1.508298491	0.032227106
240	260	160	0.041790227	1.523374926	0.033294153
240	260	180	0.038676717	1.546950494	0.034471843
240	260	200	0.035495728	1.571713414	0.034860114
240	260	220	0.032259535	1.596710552	0.035051387
240	260	240	0.021667718	1.634543174	0.027540551
240	260	260	0.012985308	1.685206505	0.01855881
240	260	280	0.004302898	1.735869836	0.009577069
240	260	300	-0.009517213	1.789118287	-0.009716233
240	280	-300	0.041800134	1.810425603	-0.067391653
240	280	-280	0.051014679	1.742691437	-0.072774809
240	280	-260	0.056169983	1.693238275	-0.075567697
240	280	-240	0.062377449	1.647107786	-0.076642955
240	280	-220	0.064892138	1.608145876	-0.074840116
240	280	-200	0.069832383	1.575450321	-0.07296858
240	280	-180	0.070885272	1.546699843	-0.065771281
240	280	-160	0.073577594	1.525032497	-0.061940513
240	280	-140	0.075734264	1.510005457	-0.05703282
240	280	-120	0.078684457	1.491221164	-0.051233947
240	280	-100	0.08028268	1.478568249	-0.043217726
240	280	-80	0.084416209	1.461338641	-0.022581261
240	280	-60	0.083962419	1.450561768	-0.025320537
240	280	-40	0.088555723	1.453539221	-0.022126925
240	280	-20	0.082410898	1.446895052	-0.011029131
240	280	0	0.083865919	1.442871405	0.001439176
240	280	20	0.08113568	1.445639905	0.004854025
240	280	40	0.080380876	1.453865698	0.014293393
240	280	60	0.079719356	1.454970659	0.021186972
240	280	80	0.077048646	1.462052203	0.031423228
240	280	100	0.074377936	1.469133747	0.041659484
240	280	120	0.076481452	1.487323408	0.039920719
240	280	140	0.076652629	1.505204054	0.050285094
240	280	160	0.072490385	1.525772514	0.059408132
240	280	180	0.070404602	1.551459241	0.059876959
240	280	200	0.0687798	1.580011439	0.066302886
240	280	220	0.068286449	1.603961749	0.068178165
240	280	240	0.064175022	1.644392067	0.068745392
240	280	260	0.057803671	1.693237708	0.067766507
240	280	280	0.047092435	1.741113041	0.0602404
240	280	300	0.042854375	1.802996915	0.052598398
240	300	-300	0.094828363	1.802039954	-0.13512582
240	300	-280	0.095604345	1.737779491	-0.130740804
240	300	-260	0.096078244	1.682730803	-0.123821317
240	300	-240	0.099597647	1.639242465	-0.118246973
240	300	-220	0.096416103	1.595801006	-0.107408369
240	300	-200	0.103809165	1.564134268	-0.104119189
240	300	-180	0.103941286	1.535456188	-0.093934866
240	300	-160	0.105129831	1.509656266	-0.084389593
240	300	-140	0.108493826	1.487940677	-0.074535924
240	300	-120	0.109661579	1.471381571	-0.063347224
240	300	-100	0.111529843	1.45720128	-0.057570766
240	300	-80	0.110301598	1.447329787	-0.043299548
240	300	-60	0.108782069	1.440789252	-0.033427507
240	300	-40	0.107618487	1.434767536	-0.023167868
240	300	-20	0.108789506	1.429058486	-0.013916853
240	300	0	0.109930019	1.428009496	-0.008365721
240	300	20	0.109473824	1.423066588	0.007796005
240	300	40	0.106803114	1.430148131	0.018032261
240	300	60	0.104132404	1.437229675	0.028268516
240	300	80	0.101461693	1.444311219	0.038504772
240	300	100	0.098790983	1.451392763	0.048741028
240	300	120	0.107546112	1.470928908	0.059837533
240	300	140	0.108728448	1.488988146	0.071093419
240	300	160	0.10610457	1.510590138	0.080018132
240	300	180	0.104301009	1.532899253	0.084315067
240	300	200	0.10175698	1.558056112	0.089723009
240	300	220	0.104320395	1.594575785	0.105476389
240	300	240	0.102103036	1.635882562	0.112654909
240	300	260	0.102996349	1.681570722	0.118700953
240	300	280	0.095770215	1.739751718	0.122500414
240	300	300	0.089771448	1.80752237	0.127505287
260	-300	-300	-0.166243651	1.82461894	0.189675852
260	-300	-280	-0.163958231	1.755640666	0.170075015
260	-300	-260	-0.167351843	1.696227505	0.157955613
260	-300	-240	-0.159719984	1.649532046	0.145654811
260	-300	-220	-0.150359673	1.607132925	0.128518268
260	-300	-200	-0.154806409	1.574536943	0.119427112
260	-300	-180	-0.154160406	1.546250747	0.107312857
260	-300	-160	-0.156698451	1.52109049	0.093414119
260	-300	-140	-0.154641745	1.498685272	0.08083194
260	-300	-120	-0.156838161	1.479825271	0.073662097
260	-300	-100	-0.154586666	1.468605407	0.059515677
260	-300	-80	-0.152616261	1.458795918	0.051190958
260	-300	-60	-0.153585661	1.447805381	0.035787886
260	-300	-40	-0.153640875	1.443332553	0.025295421
260	-300	-20	-0.153585372	1.43905966	0.007193483
260	-300	0	-0.154283212	1.440019846	0.004430691
260	-300	20	-0.149436667	1.437681565	-0.009868625
260	-300	40	-0.149699348	1.440127236	-0.018470263
260	-300	60	-0.153941757	1.444488533	-0.032274127
260	-300	80	-0.154299385	1.452037861	-0.048921229
260	-300	100	-0.151927531	1.464901809	-0.054236017
260	-300	120	-0.148227788	1.478280509	-0.063099707
260	-300	140	-0.153031005	1.498430808	-0.080362911
260	-300	160	-0.155054687	1.517274035	-0.088189855
260	-300	180	-0.152831762	1.544831296	-0.101072674
260	-300	200	-0.151291534	1.574862771	-0.111225458
260	-300	220	-0.15583691	1.613498207	-0.125937588
260	-300	240	-0.156542465	1.656071753	-0.135919615
260	-300	260	-0.156359995	1.700853868	-0.149466562
260	-300	280	-0.161402356	1.758243384	-0.162453212
260	-300	300	-0.165687388	1.834592358	-0.188080722
260	-280	-300	-0.101302701	1.851388425	0.110023495
260	-280	-280	-0.106270802	1.788269393	0.106231902
260	-280	-260	-0.108132653	1.727569586	0.105188367
260	-280	-240	-0.111068938	1.67480234	0.100145999
260	-280	-220	-0.117385001	1.64121092	0.092941008
260	-280	-200	-0.115678739	1.599299506	0.084480683
260	-280	-180	-0.114501132	1.562723796	0.079667282
260	-280	-160	-0.11701101	1.541959444	0.072614427
260	-280	-140	-0.116949986	1.52185689	0.063529103
260	-280	-120	-0.11802332	1.503244882	0.053607683
260	-280	-100	-0.118837305	1.485967289	0.04559976
260	-280	-80	-0.121276835	1.475735204	0.037038038
260	-280	-60	-0.121863703	1.468181251	0.02879155
260	-280	-40	-0.122450571	1.460627298	0.020545063
260	-280	-20	-0.123037439	1.453073345	0.012298575
260	-280	0	-0.119683027	1.459767093	0.001230691
260	-280	20	-0.119322764	1.462375548	-0.007260171
260	-280	40	-0.118962502	1.464984002	-0.015751033
260	-280	60	-0.121961592	1.468629727	-0.026767963
260	-280	80	-0.118126554	1.477935819	-0.036610469
260	-280	100	-0.122377043	1.491803676	-0.040857317
260	-280	120	-0.117100485	1.502173169	-0.050364755
260	-280	140	-0.114650794	1.517170458	-0.055820546
260	-280	160	-0.117160092	1.540376511	-0.065069368
260	-280	180	-0.112774416	1.564680993	-0.072952443
260	-280	200	-0.114367038	1.592141603	-0.080589421
260	-280	220	-0.112839437	1.622227765	-0.079686427
260	-280	240	-0.108849844	1.671690737	-0.092887379
260	-280	260	-0.102762951	1.72174378	-0.096168753
260	-280	280	-0.095967834	1.774027079	-0.094488079
260	-280	300	-0.10276761	1.848045035	-0.108868007
260	-260	-300	-0.040303485	1.845005186	0.045352886
260	-260	-280	-0.044850919	1.780651501	0.04371532
260	-260	-260	-0.048476066	1.720010054	0.050663879
260	-260	-240	-0.059328044	1.672295387	0.050997288
260	-260	-220	-0.067092459	1.638352831	0.053486355
260	-260	-200	-0.07153097	1.608840059	0.051160574
260	-260	-180	-0.076112106	1.576411209	0.05073464
260	-260	-160	-0.080193072	1.546545204	0.054695403
260	-260	-140	-0.078837412	1.52834641	0.043284196
260	-260	-120	-0.085512204	1.509639553	0.035566637
260	-260	-100	-0.089337609	1.497471043	0.032790104
260	-260	-80	-0.091924174	1.486403983	0.029075024
260	-260	-60	-0.091419802	1.479455962	0.022086285
260	-260	-40	-0.089959396	1.473022844	0.014215388
260	-260	-20	-0.092479078	1.468802316	0.010845611
260	-260	0	-0.090551688	1.46849072	0.002002809
260	-260	20	-0.095271533	1.470257193	-0.004832632
260	-260	40	-0.092965954	1.473163695	-0.012706364
260	-260	60	-0.091258476	1.481262021	-0.01579917
260	-260	80	-0.096262037	1.490914911	-0.018862834
260	-260	100	-0.084778441	1.503695338	-0.031023098
260	-260	120	-0.083959584	1.516850166	-0.037487564
260	-260	140	-0.080789796	1.531464067	-0.03881259
260	-260	160	-0.077178459	1.54972317	-0.041763374
260	-260	180	-0.074573208	1.575904052	-0.04645702
260	-260	200	-0.071290535	1.602320105	-0.049613768
260	-260	220	-0.066338984	1.635555497	-0.048815661
260	-260	240	-0.058554633	1.674445943	-0.044488351
260	-260	260	-0.05317635	1.726496237	-0.043547302
260	-260	280	-0.048064573	1.778378263	-0.039679433
260	-260	300	-0.028648771	1.848116161	-0.030362356
260	-240	-300	0.026044308	1.824954335	-0.038231555
260	-240	-280	0.010482985	1.761375606	-0.016376189
260	-240	-260	-0.002243536	1.712583829	1.86E-05
260	-240	-240	-0.01617081	1.666573095	0.011621881
260	-240	-220	-0.027541356	1.627686002	0.023973583
260	-240	-200	-0.0323975	1.597396489	0.02164721
260	-240	-180	-0.038569437	1.570348305	0.024364738
260	-240	-160	-0.046461911	1.540475563	0.026178282
260	-240	-140	-0.050438696	1.531342054	0.026669115
260	-240	-120	-0.052841833	1.521009746	0.023643616
260	-240	-100	-0.056550745	1.508526345	0.020149588
260	-240	-80	-0.058734558	1.495916521	0.019967229
260	-240	-60	-0.061162121	1.486808726	0.015847003
260	-240	-40	-0.061337994	1.482107057	0.009291216
260	-240	-20	-0.06414641	1.476830429	0.005568984
260	-240	0	-0.064253508	1.476226593	0.003017127
260	-240	20	-0.062879915	1.476871741	-0.001561626
260	-240	40	-0.062031649	1.478724532	-0.008119019
260	-240	60	-0.06134725	1.483935304	-0.010781905
260	-240	80	-0.059699067	1.489404643	-0.013218158
260	-240	100	-0.05656605	1.500146958	-0.01786827
260	-240	120	-0.054832042	1.513480916	-0.023142215
260	-240	140	-0.049079617	1.529040864	-0.020488177
260	-240	160	-0.045628453	1.549988634	-0.022397807
260	-240	180	-0.039434828	1.570722546	-0.02032423
260	-240	200	-0.036033214	1.595043901	-0.019953471
260	-240	220	-0.025142392	1.626480257	-0.014017592
260	-240	240	-0.011326691	1.660127425	-0.004213925
260	-240	260	-0.002532089	1.706506952	0.005824043
260	-240	280	0.009312409	1.760142555	0.019802816
260	-240	300	0.02690566	1.821080153	0.046171045
260	-220	-300	0.087114177	1.764037017	-0.09365455
260	-220	-280	0.06094014	1.728428118	-0.069214208
260	-220	-260	0.038072588	1.674538126	-0.039873725
260	-220	-240	0.023759916	1.640263563	-0.025696403
260	-220	-220	0.014845465	1.600319661	-0.010614655
260	-220	-200	0.002091669	1.579749349	-0.003995142
260	-220	-180	-0.010662127	1.559179037	0.00262437
260	-220	-160	-0.018333492	1.537966895	0.007468365
260	-220	-140	-0.02471376	1.5231953	0.010514773
260	-220	-120	-0.02812602	1.509835746	0.013050135
260	-220	-100	-0.028429293	1.498769517	0.011059028
260	-220	-80	-0.030326945	1.489404509	0.007635827
260	-220	-60	-0.031086323	1.481231276	0.009495617
260	-220	-40	-0.034849595	1.478024635	0.0065029
260	-220	-20	-0.037520234	1.475200091	0.005803332
260	-220	0	-0.037692145	1.475644329	0.002156412
260	-220	20	-0.038826253	1.475636836	-0.000171476
260	-220	40	-0.037064566	1.479173432	-0.003479662
260	-220	60	-0.035975419	1.488984085	-0.005837943
260	-220	80	-0.035788581	1.494020558	-0.008593341
260	-220	100	-0.028353658	1.496598578	-0.004713442
260	-220	120	-0.024042719	1.509208173	-0.008212294
260	-220	140	-0.020036557	1.523761144	-0.006207566
260	-220	160	-0.013343232	1.542883529	-0.00439707
260	-220	180	-0.007330185	1.558402017	0.001555231
260	-220	200	0.007251618	1.584229874	0.007894493
260	-220	220	0.014579848	1.609706011	0.017606536
260	-220	240	0.026106338	1.641220184	0.027300247
260	-220	260	0.042988489	1.67365836	0.053003354
260	-220	280	0.060535389	1.721900042	0.071792271
260	-220	300	0.080731155	1.76841833	0.101448297
260	-200	-300	0.113259409	1.710067645	-0.143024048
260	-200	-280	0.094142216	1.666430615	-0.103463713
260	-200	-260	0.073079487	1.636209501	-0.069305022
260	-200	-240	0.059542814	1.600994542	-0.058747185
260	-200	-220	0.039727046	1.581665534	-0.039908065
260	-200	-200	0.028824434	1.561308403	-0.024954888
260	-200	-180	0.020125183	1.543673202	-0.016433832
260	-200	-160	0.009874707	1.525570735	-0.008999709
260	-200	-140	-0.001977798	1.509422776	-0.000274179
260	-200	-120	-0.005167467	1.498550624	0.000748757
260	-200	-100	-0.003139117	1.484791385	-0.003602891
260	-200	-80	-0.007189619	1.481311544	0.001964814
260	-200	-60	-0.010700492	1.476728286	0.003452451
260	-200	-40	-0.013951136	1.472357128	0.003296676
260	-200	-20	-0.015471136	1.469818358	0.002852318
260	-200	0	-0.016120499	1.467482568	0.003794083
260	-200	20	-0.015379311	1.469202788	0.000113339
260	-200	40	-0.01290886	1.471886739	0.00022704
260	-200	60	-0.011478696	1.476107295	0.00028301
260	-200	80	-0.010048532	1.480327851	0.000338979
260	-200	100	-0.003034766	1.492157291	0.006074485
260	-200	120	0.000759907	1.4956726	0.005046838
260	-200	140	0.005293064	1.508781986	0.008220304
260	-200	160	0.009826221	1.521891372	0.01139377
260	-200	180	0.017146892	1.536764655	0.018174284
260	-200	200	0.031296921	1.554828682	0.032491546
260	-200	220	0.044101589	1.578212827	0.043091675
260	-200	240	0.058285406	1.600440763	0.059540702
260	-200	260	0.075963176	1.630925527	0.085845163
260	-200	280	0.097347916	1.659236379	0.111579719
260	-200	300	0.120344377	1.694587663	0.147751751
260	-180	-300	0.141631976	1.620314051	-0.172457763
260	-180	-280	0.125238817	1.591353909	-0.132849547
260	-180	-260	0.102137666	1.572892263	-0.098089408
260	-180	-240	0.080587166	1.559552189	-0.078921797
260	-180	-220	0.061439743	1.543066359	-0.054912364
260	-180	-200	0.050401219	1.529275682	-0.042480151
260	-180	-180	0.039981419	1.514122842	-0.029390806
260	-180	-160	0.029279234	1.50360315	-0.020891015
260	-180	-140	0.021495874	1.497172481	-0.015496894
260	-180	-120	0.019035695	1.481869016	-0.011224847
260	-180	-100	0.013093176	1.476672228	-0.005217936
260	-180	-80	0.007845754	1.472461725	-0.003350987
260	-180	-60	0.007967356	1.466202433	-0.000264504
260	-180	-40	0.005498045	1.467080319	-0.000425238
260	-180	-20	0.004848682	1.464744529	0.000516528
260	-180	0	0.004199319	1.46240874	0.001458293
260	-180	20	0.000926037	1.4525109	0.001654679
260	-180	40	0.008366488	1.457484956	0.006741688
260	-180	60	0.005604346	1.464462607	0.004264559
260	-180	80	0.007091788	1.468721759	0.005228214
260	-180	100	0.011414477	1.474261887	0.010111543
260	-180	120	0.016077337	1.482004955	0.011060305
260	-180	140	0.02493954	1.489054689	0.018830267
260	-180	160	0.032397541	1.499995544	0.025034067
260	-180	180	0.04388437	1.515694324	0.03617612
260	-180	200	0.056934685	1.526923914	0.046223399
260	-180	220	0.066138242	1.544294677	0.064173618
260	-180	240	0.082328516	1.556080379	0.081126628
260	-180	260	0.098187248	1.571730639	0.10895494
260	-180	280	0.129752232	1.598266074	0.15218437
260	-180	300	0.149842136	1.618887536	0.182575915
260	-160	-300	0.156056083	1.544496173	-0.187129093
260	-160	-280	0.13824358	1.540250819	-0.151049294
260	-160	-260	0.117415546	1.527598665	-0.119372442
260	-160	-240	0.098640001	1.516461672	-0.091328931
260	-160	-220	0.081193884	1.505103926	-0.071398194
260	-160	-200	0.067766892	1.48922208	-0.044414005
260	-160	-180	0.058314711	1.486328948	-0.039910498
260	-160	-160	0.045971872	1.475148651	-0.030941677
260	-160	-140	0.041823853	1.470784504	-0.020958497
260	-160	-120	0.031276115	1.468353847	-0.018911639
260	-160	-100	0.025939487	1.460996846	-0.011453576
260	-160	-80	0.01972035	1.454761206	-0.005329182
260	-160	-60	0.017399423	1.451753699	-0.006943744
260	-160	-40	0.019078353	1.449161189	0.001253841
260	-160	-20	0.020400232	1.443899222	-0.001580531
260	-160	0	0.018973818	1.445914492	-0.000424008
260	-160	20	0.017547403	1.447929762	0.000732515
260	-160	40	0.023521532	1.451272554	0.005572524
260	-160	60	0.02251454	1.448505031	0.008958437
260	-160	80	0.021249084	1.452340338	0.010133727
260	-160	100	0.025863719	1.456366483	0.014148601
260	-160	120	0.031105617	1.461612309	0.018535557
260	-160	140	0.036189375	1.46908756	0.025128212
260	-160	160	0.047393764	1.474344663	0.033523395
260	-160	180	0.058014284	1.47955935	0.047121107
260	-160	200	0.069880289	1.489153664	0.058449657
260	-160	220	0.079913975	1.498270308	0.074444417
260	-160	240	0.098920119	1.512454768	0.096877999
260	-160	260	0.113982614	1.523481484	0.120016428
260	-160	280	0.138348371	1.529139669	0.157842554
260	-160	300	0.162714128	1.534797853	0.195668681
260	-140	-300	0.157287673	1.462364983	-0.188341232
260	-140	-280	0.138840201	1.459914704	-0.158820992
260	-140	-260	0.120861196	1.466477893	-0.124217194
260	-140	-240	0.101428104	1.464654176	-0.095759014
260	-140	-220	0.088949886	1.46178006	-0.077981056
260	-140	-200	0.073929146	1.458477761	-0.059863667
260	-140	-180	0.064711733	1.454167061	-0.046981577
260	-140	-160	0.055520014	1.450012717	-0.035649518
260	-140	-140	0.046718321	1.446308474	-0.024662739
260	-140	-120	0.038646225	1.44284083	-0.020503945
260	-140	-100	0.035633374	1.441248524	-0.016239373
260	-140	-80	0.030655705	1.439988753	-0.012498692
260	-140	-60	0.02610407	1.435263535	-0.011161606
260	-140	-40	0.027660731	1.432481195	-0.004415886
260	-140	-20	0.028147444	1.432001881	-0.001875758
260	-140	0	0.02768369	1.431747021	0.001591262
260	-140	20	0.02739286	1.433245847	0.004955491
260	-140	40	0.02899543	1.433410647	0.006067428
260	-140	60	0.031699292	1.433905551	0.008578675
260	-140	80	0.03227054	1.436476466	0.012644652
260	-140	100	0.037046295	1.438986749	0.017236673
260	-140	120	0.041817331	1.441297571	0.022405768
260	-140	140	0.047886971	1.443283015	0.030705684
260	-140	160	0.056853516	1.44595029	0.037239823
260	-140	180	0.068392001	1.449752677	0.049429013
260	-140	200	0.079218293	1.452425288	0.064791681
260	-140	220	0.092027455	1.45483049	0.083561062
260	-140	240	0.095921879	1.453109989	0.114777056
260	-140	260	0.122578752	1.454355078	0.125674612
260	-140	280	0.146610196	1.45890796	0.16149581
260	-140	300	0.1673965	1.461084572	0.200827926
260	-120	-300	0.15346626	1.393492774	-0.182306308
260	-120	-280	0.134824443	1.40429046	-0.149427344
260	-120	-260	0.120308356	1.414400467	-0.121565036
260	-120	-240	0.103888907	1.413954598	-0.094740887
260	-120	-220	0.083798368	1.414794282	-0.086322399
260	-120	-200	0.076508945	1.421602307	-0.060557994
260	-120	-180	0.066262651	1.424179164	-0.048762739
260	-120	-160	0.060458371	1.425835912	-0.039904472
260	-120	-140	0.051612789	1.421832445	-0.028366982
260	-120	-120	0.046546111	1.417117446	-0.020606203
260	-120	-100	0.043003484	1.415735507	-0.017831679
260	-120	-80	0.039990634	1.414143202	-0.013567108
260	-120	-60	0.033470586	1.421312864	-0.006081357
260	-120	-40	0.032954038	1.419107724	-0.004541854
260	-120	-20	0.034664917	1.421264629	-0.002355073
260	-120	0	0.03515163	1.420785314	0.000185055
260	-120	20	0.033712101	1.416190502	0.003605236
260	-120	40	0.034469327	1.41554874	0.006562332
260	-120	60	0.035829387	1.416938534	0.010416921
260	-120	80	0.03579743	1.417469061	0.013511395
260	-120	100	0.042271618	1.416410187	0.020037977
260	-120	120	0.047242016	1.418453304	0.023166549
260	-120	140	0.053136701	1.419439846	0.03197954
260	-120	160	0.061228028	1.419292436	0.041317573
260	-120	180	0.070276504	1.420475127	0.051891381
260	-120	200	0.079820979	1.421018702	0.064331726
260	-120	220	0.087185962	1.416452546	0.078702751
260	-120	240	0.100138742	1.422620069	0.096091732
260	-120	260	0.11931005	1.419604284	0.121943741
260	-120	280	0.138459358	1.396364426	0.155317645
260	-120	300	0.160137448	1.382231247	0.190368977
260	-100	-300	0.140929101	1.332510674	-0.165820833
260	-100	-280	0.120916405	1.356044072	-0.137809968
260	-100	-260	0.106168799	1.365815911	-0.109603578
260	-100	-240	0.092872322	1.372724003	-0.092487671
260	-100	-220	0.083226873	1.387985619	-0.072555207
260	-100	-200	0.072201133	1.390809632	-0.057334544
260	-100	-180	0.065912454	1.389627511	-0.047105991
260	-100	-160	0.060108174	1.391284259	-0.038247724
260	-100	-140	0.052860673	1.397324248	-0.028912583
260	-100	-120	0.049028904	1.398716084	-0.024429294
260	-100	-100	0.045201959	1.399337724	-0.01763297
260	-100	-80	0.042305911	1.400954674	-0.011372856
260	-100	-60	0.038157764	1.401151621	-0.006395172
260	-100	-40	0.036582836	1.402045101	-0.005911166
260	-100	-20	0.032527014	1.400767064	-0.001932751
260	-100	0	0.034400262	1.400789544	0.000653873
260	-100	20	0.034826146	1.400694078	0.002252051
260	-100	40	0.036096138	1.398332636	0.004172844
260	-100	60	0.037247516	1.396144827	0.01157852
260	-100	80	0.03903145	1.399269479	0.014041922
260	-100	100	0.038999493	1.399800006	0.017136396
260	-100	120	0.050216213	1.39740939	0.025777084
260	-100	140	0.05202416	1.393331802	0.030495285
260	-100	160	0.060000818	1.395409472	0.040619088
260	-100	180	0.066864835	1.388579601	0.050332989
260	-100	200	0.074031356	1.382688184	0.062684332
260	-100	220	0.082485604	1.37827535	0.072834639
260	-100	240	0.094987063	1.368218854	0.093444837
260	-100	260	0.107850692	1.352022294	0.112853828
260	-100	280	0.123058319	1.336267128	0.139665686
260	-100	300	0.135461332	1.325726189	0.167858108
260	-80	-300	0.119148855	1.276886917	-0.139633726
260	-80	-280	0.111575439	1.306378781	-0.122486187
260	-80	-260	0.090882155	1.323317847	-0.097583415
260	-80	-240	0.077813117	1.341754525	-0.074050993
260	-80	-220	0.071905671	1.351187305	-0.063995902
260	-80	-200	0.064218964	1.360848674	-0.04946792
260	-80	-180	0.061054077	1.371934466	-0.043580113
260	-80	-160	0.054205174	1.37555472	-0.03409307
260	-80	-140	0.047192369	1.381558241	-0.023399385
260	-80	-120	0.035069346	1.374722455	-0.016534493
260	-80	-100	0.041267319	1.386678916	-0.01701276
260	-80	-80	0.036846539	1.387001704	-0.011050069
260	-80	-60	0.033252476	1.387340884	-0.005996408
260	-80	-40	0.032031482	1.388128907	-0.00554517
260	-80	-20	0.031461476	1.388065119	-0.002370192
260	-80	0	0.031173165	1.385636123	-0.000517707
260	-80	20	0.031953327	1.384873383	0.002515764
260	-80	40	0.032468066	1.386195946	0.005495406
260	-80	60	0.033957281	1.384820567	0.009303237
260	-80	80	0.03575787	1.382545284	0.013459791
260	-80	100	0.036310171	1.381035023	0.018424937
260	-80	120	0.043572538	1.370804726	0.029587226
260	-80	140	0.048294307	1.374072315	0.028266677
260	-80	160	0.051531907	1.368774388	0.033904416
260	-80	180	0.058121649	1.361839828	0.042351731
260	-80	200	0.067670325	1.35511393	0.053251442
260	-80	220	0.0734203	1.344458328	0.066997947
260	-80	240	0.081112946	1.330959595	0.081069248
260	-80	260	0.089344452	1.317502274	0.09533121
260	-80	280	0.100033991	1.299380777	0.123789744
260	-80	300	0.11908306	1.27208948	0.144416872
260	-60	-300	0.090873558	1.239794924	-0.105682204
260	-60	-280	0.085587453	1.268637627	-0.093983425
260	-60	-260	0.075528093	1.292396949	-0.078828491
260	-60	-240	0.06621749	1.305829686	-0.065600993
260	-60	-220	0.058370393	1.321711682	-0.051856865
260	-60	-200	0.051546267	1.335259498	-0.039673827
260	-60	-180	0.048295763	1.344877959	-0.034700084
260	-60	-160	0.042863454	1.354344879	-0.028089548
260	-60	-140	0.039273095	1.360212869	-0.025564079
260	-60	-120	0.036609158	1.36953898	-0.011362182
260	-60	-100	0.034977346	1.369144947	-0.009035371
260	-60	-80	0.032405136	1.375570267	-0.011839726
260	-60	-60	0.028347187	1.373530148	-0.005597644
260	-60	-40	0.027480128	1.374212714	-0.005179173
260	-60	-20	0.026879755	1.37457871	-0.00182353
260	-60	0	0.028070569	1.377715475	-0.001450395
260	-60	20	0.025768939	1.376406699	0.000156794
260	-60	40	0.028839995	1.374059255	0.006817968
260	-60	60	0.030667046	1.373496307	0.007027954
260	-60	80	0.032467635	1.371221024	0.011184508
260	-60	100	0.038139912	1.369044688	0.012499311
260	-60	120	0.040741831	1.364818149	0.016082399
260	-60	140	0.038110203	1.354702563	0.025683402
260	-60	160	0.042787749	1.350911153	0.028015147
260	-60	180	0.047343206	1.344010157	0.036216508
260	-60	200	0.055043002	1.335564431	0.044787363
260	-60	220	0.059351861	1.320071427	0.052002808
260	-60	240	0.068122608	1.298924324	0.064831816
260	-60	260	0.077215756	1.279450866	0.078770797
260	-60	280	0.089743359	1.255738411	0.100044144
260	-60	300	0.093682929	1.231891228	0.110779026
260	-40	-300	0.06470953	1.205762616	-0.074967255
260	-40	-280	0.058988976	1.236569322	-0.064838905
260	-40	-260	0.047692595	1.268079592	-0.05120466
260	-40	-240	0.044944318	1.293327658	-0.048734669
260	-40	-220	0.041734844	1.30669461	-0.037864474
260	-40	-200	0.036961687	1.319465711	-0.030831741
260	-40	-180	0.033697359	1.328675293	-0.023685945
260	-40	-160	0.029577556	1.340067899	-0.018452738
260	-40	-140	0.028395674	1.349677909	-0.013425702
260	-40	-120	0.025063772	1.356045106	-0.011756216
260	-40	-100	0.023431959	1.355651072	-0.009429404
260	-40	-80	0.021722015	1.358630075	-0.007820617
260	-40	-60	0.020057065	1.362891148	-0.004603957
260	-40	-40	0.019628087	1.363723123	-0.003315362
260	-40	-20	0.019020427	1.364840507	-0.002031914
260	-40	0	0.019382285	1.365472239	-0.000120775
260	-40	20	0.019794519	1.365945041	0.000610774
260	-40	40	0.025211923	1.361922565	0.008140531
260	-40	60	0.027376811	1.362172046	0.004752671
260	-40	80	0.022999453	1.361189936	0.00824985
260	-40	100	0.02444331	1.358112262	0.009421637
260	-40	120	0.026442258	1.353936782	0.009655845
