			Bx	By	Bz
280	200	60	-1.28E-02	1.11E+00	-1.22E-03
280	200	80	-1.80E-02	1.11E+00	-2.11E-03
280	200	100	-2.52E-02	1.12E+00	-7.42E-03
280	200	120	-3.23E-02	1.12E+00	-1.27E-02
280	200	140	-3.61E-02	1.13E+00	-1.52E-02
280	200	160	-4.21E-02	1.14E+00	-2.00E-02
280	200	180	-4.69E-02	1.15E+00	-2.55E-02
280	200	200	-5.47E-02	1.16E+00	-3.82E-02
280	200	220	-6.52E-02	1.19E+00	-4.84E-02
280	200	240	-8.10E-02	1.20E+00	-6.71E-02
280	200	260	-9.93E-02	1.22E+00	-8.59E-02
280	200	280	-1.18E-01	1.23E+00	-1.16E-01
280	200	300	-1.38E-01	1.25E+00	-1.44E-01
280	220	-300	-1.09E-01	1.32E+00	1.08E-01
280	220	-280	-9.02E-02	1.29E+00	8.00E-02
280	220	-260	-7.47E-02	1.25E+00	6.37E-02
280	220	-240	-6.29E-02	1.24E+00	3.42E-02
280	220	-220	-4.69E-02	1.21E+00	3.17E-02
280	220	-200	-3.72E-02	1.19E+00	1.99E-02
280	220	-180	-3.06E-02	1.18E+00	9.90E-03
280	220	-160	-1.51E-02	1.17E+00	2.70E-03
280	220	-140	-1.26E-02	1.15E+00	6.64E-04
280	220	-120	-1.01E-02	1.14E+00	-1.37E-03
280	220	-100	-7.56E-03	1.13E+00	-3.40E-03
280	220	-80	-3.93E-03	1.12E+00	-3.31E-03
280	220	-60	4.79E-04	1.13E+00	-4.78E-03
280	220	-40	2.66E-03	1.12E+00	-3.69E-03
280	220	-20	4.84E-03	1.12E+00	-2.61E-03
280	220	0	4.42E-03	1.12E+00	-4.56E-04
280	220	20	1.98E-03	1.12E+00	-4.65E-03
280	220	40	1.25E-03	1.12E+00	-2.58E-03
280	220	60	3.59E-03	1.12E+00	2.59E-03
280	220	80	-1.20E-03	1.13E+00	1.79E-03
280	220	100	-6.73E-03	1.14E+00	-4.19E-03
280	220	120	-1.26E-02	1.15E+00	-1.52E-04
280	220	140	-1.97E-02	1.16E+00	-6.40E-03
280	220	160	-2.47E-02	1.17E+00	-7.44E-03
280	220	180	-2.73E-02	1.18E+00	-2.05E-02
280	220	200	-3.46E-02	1.19E+00	-1.97E-02
280	220	220	-3.99E-02	1.21E+00	-2.64E-02
280	220	240	-5.76E-02	1.23E+00	-4.63E-02
280	220	260	-7.86E-02	1.25E+00	-6.67E-02
280	220	280	-8.45E-02	1.29E+00	-8.29E-02
280	220	300	-1.08E-01	1.33E+00	-1.17E-01
280	240	-300	-7.05E-02	1.38E+00	6.64E-02
280	240	-280	-5.64E-02	1.33E+00	5.36E-02
280	240	-260	-4.25E-02	1.30E+00	3.00E-02
280	240	-240	-2.96E-02	1.27E+00	1.07E-02
280	240	-220	-1.75E-02	1.24E+00	4.60E-03
280	240	-200	-7.71E-03	1.21E+00	7.90E-05
280	240	-180	1.69E-03	1.19E+00	-8.55E-03
280	240	-160	6.48E-03	1.18E+00	-8.08E-03
280	240	-140	8.98E-03	1.17E+00	-1.01E-02
280	240	-120	1.15E-02	1.15E+00	-1.21E-02
280	240	-100	1.54E-02	1.15E+00	-1.15E-02
280	240	-80	1.82E-02	1.14E+00	-8.48E-03
280	240	-60	2.04E-02	1.13E+00	-9.02E-03
280	240	-40	2.25E-02	1.13E+00	-7.93E-03
280	240	-20	2.46E-02	1.12E+00	-6.85E-03
280	240	0	2.71E-02	1.12E+00	-7.47E-03
280	240	20	1.96E-02	1.11E+00	5.43E-04
280	240	40	2.58E-02	1.13E+00	8.23E-03
280	240	60	2.25E-02	1.13E+00	7.47E-03
280	240	80	1.82E-02	1.14E+00	6.96E-03
280	240	100	1.39E-02	1.15E+00	6.45E-03
280	240	120	1.19E-02	1.15E+00	9.90E-03
280	240	140	6.81E-03	1.16E+00	5.76E-03
280	240	160	3.93E-03	1.18E+00	8.30E-03
280	240	180	-2.04E-03	1.20E+00	7.64E-04
280	240	200	-1.07E-02	1.22E+00	-4.58E-03
280	240	220	-1.85E-02	1.24E+00	-8.77E-03
280	240	240	-3.32E-02	1.25E+00	-2.68E-02
280	240	260	-4.23E-02	1.29E+00	-3.68E-02
280	240	280	-5.00E-02	1.32E+00	-4.05E-02
280	240	300	-6.84E-02	1.37E+00	-7.47E-02
280	260	-300	-3.07E-02	1.41E+00	1.19E-02
280	260	-280	-2.00E-02	1.36E+00	4.46E-03
280	260	-260	-1.01E-02	1.31E+00	-5.92E-03
280	260	-240	4.68E-03	1.28E+00	-2.20E-02
280	260	-220	1.42E-02	1.25E+00	-2.17E-02
280	260	-200	2.37E-02	1.23E+00	-2.13E-02
280	260	-180	3.12E-02	1.21E+00	-2.84E-02
280	260	-160	2.80E-02	1.19E+00	-1.89E-02
280	260	-140	3.07E-02	1.18E+00	-2.06E-02
280	260	-120	3.83E-02	1.15E+00	-2.67E-02
280	260	-100	4.01E-02	1.14E+00	-2.18E-02
280	260	-80	4.19E-02	1.14E+00	-1.68E-02
280	260	-60	4.37E-02	1.13E+00	-1.19E-02
280	260	-40	4.59E-02	1.12E+00	-1.20E-02
280	260	-20	4.99E-02	1.12E+00	-1.23E-02
280	260	0	5.14E-02	1.13E+00	-7.02E-04
280	260	20	5.23E-02	1.13E+00	-4.42E-03
280	260	40	4.55E-02	1.12E+00	1.31E-02
280	260	60	4.86E-02	1.13E+00	1.74E-02
280	260	80	3.99E-02	1.14E+00	1.27E-02
280	260	100	3.67E-02	1.14E+00	1.40E-02
280	260	120	3.68E-02	1.16E+00	1.86E-02
280	260	140	3.44E-02	1.17E+00	2.17E-02
280	260	160	3.13E-02	1.19E+00	2.34E-02
280	260	180	2.35E-02	1.21E+00	2.26E-02
280	260	200	1.28E-02	1.23E+00	1.78E-02
280	260	220	8.88E-03	1.25E+00	6.48E-03
280	260	240	4.17E-03	1.28E+00	8.49E-03
280	260	260	2.14E-04	1.33E+00	-4.56E-04
280	260	280	-5.64E-03	1.36E+00	-7.19E-03
280	260	300	-2.95E-02	1.41E+00	-1.80E-02
280	280	-300	1.95E-02	1.45E+00	-3.82E-02
280	280	-280	2.63E-02	1.39E+00	-4.42E-02
280	280	-260	3.56E-02	1.34E+00	-5.51E-02
280	280	-240	4.22E-02	1.30E+00	-5.06E-02
280	280	-220	4.72E-02	1.27E+00	-4.93E-02
280	280	-200	5.22E-02	1.24E+00	-4.81E-02
280	280	-180	5.72E-02	1.20E+00	-4.73E-02
280	280	-160	5.47E-02	1.19E+00	-2.83E-02
280	280	-140	6.17E-02	1.17E+00	-4.22E-02
280	280	-120	6.31E-02	1.15E+00	-3.52E-02
280	280	-100	6.33E-02	1.14E+00	-3.01E-02
280	280	-80	6.56E-02	1.13E+00	-2.52E-02
280	280	-60	6.74E-02	1.12E+00	-2.02E-02
280	280	-40	6.68E-02	1.11E+00	-1.75E-02
280	280	-20	6.47E-02	1.12E+00	-7.36E-03
280	280	0	7.20E-02	1.12E+00	-2.29E-03
280	280	20	7.18E-02	1.11E+00	1.48E-03
280	280	40	7.18E-02	1.12E+00	9.61E-03
280	280	60	7.17E-02	1.13E+00	1.77E-02
280	280	80	6.17E-02	1.13E+00	1.84E-02
280	280	100	6.07E-02	1.14E+00	2.93E-02
280	280	120	6.65E-02	1.15E+00	3.16E-02
280	280	140	6.30E-02	1.17E+00	3.91E-02
280	280	160	5.84E-02	1.19E+00	3.60E-02
280	280	180	5.64E-02	1.20E+00	4.35E-02
280	280	200	4.57E-02	1.22E+00	3.88E-02
280	280	220	4.29E-02	1.25E+00	4.16E-02
280	280	240	4.32E-02	1.29E+00	4.59E-02
280	280	260	3.90E-02	1.33E+00	4.37E-02
280	280	280	2.81E-02	1.40E+00	4.39E-02
280	280	300	1.31E-02	1.45E+00	2.38E-02
280	300	-300	7.28E-02	1.43E+00	-9.53E-02
280	300	-280	8.34E-02	1.38E+00	-1.03E-01
280	300	-260	8.43E-02	1.34E+00	-7.53E-02
280	300	-240	8.73E-02	1.30E+00	-9.14E-02
280	300	-220	9.13E-02	1.25E+00	-8.35E-02
280	300	-200	9.27E-02	1.22E+00	-8.16E-02
280	300	-180	9.01E-02	1.20E+00	-6.75E-02
280	300	-160	8.81E-02	1.18E+00	-5.56E-02
280	300	-140	9.03E-02	1.16E+00	-6.00E-02
280	300	-120	9.51E-02	1.14E+00	-4.55E-02
280	300	-100	9.62E-02	1.13E+00	-4.02E-02
280	300	-80	9.66E-02	1.12E+00	-3.50E-02
280	300	-60	9.74E-02	1.11E+00	-2.97E-02
280	300	-40	9.73E-02	1.11E+00	-1.90E-02
280	300	-20	9.60E-02	1.11E+00	-1.17E-02
280	300	0	9.40E-02	1.11E+00	-4.42E-03
280	300	20	9.36E-02	1.10E+00	7.32E-03
280	300	40	9.12E-02	1.11E+00	1.55E-02
280	300	60	9.12E-02	1.11E+00	2.36E-02
280	300	80	9.40E-02	1.11E+00	2.73E-02
280	300	100	9.57E-02	1.13E+00	3.87E-02
280	300	120	9.39E-02	1.14E+00	4.69E-02
280	300	140	9.04E-02	1.16E+00	5.45E-02
280	300	160	8.70E-02	1.17E+00	6.21E-02
280	300	180	8.93E-02	1.20E+00	6.44E-02
280	300	200	9.48E-02	1.23E+00	7.01E-02
280	300	220	8.05E-02	1.26E+00	7.99E-02
280	300	240	8.17E-02	1.29E+00	8.22E-02
280	300	260	7.99E-02	1.33E+00	9.15E-02
280	300	280	7.21E-02	1.38E+00	8.77E-02
280	300	300	7.06E-02	1.43E+00	8.50E-02
300	-300	-300	-1.56E-01	1.49E+00	1.48E-01
300	-300	-280	-1.51E-01	1.42E+00	1.40E-01
300	-300	-260	-1.41E-01	1.38E+00	1.18E-01
300	-300	-240	-1.37E-01	1.34E+00	1.10E-01
300	-300	-220	-1.34E-01	1.30E+00	9.50E-02
300	-300	-200	-1.31E-01	1.26E+00	8.45E-02
300	-300	-180	-1.28E-01	1.23E+00	7.41E-02
300	-300	-160	-1.44E-01	1.24E+00	5.71E-02
300	-300	-140	-1.29E-01	1.20E+00	6.36E-02
300	-300	-120	-1.28E-01	1.18E+00	5.35E-02
300	-300	-100	-1.25E-01	1.17E+00	4.43E-02
300	-300	-80	-1.39E-01	1.16E+00	4.30E-02
300	-300	-60	-1.30E-01	1.15E+00	2.98E-02
300	-300	-40	-1.28E-01	1.15E+00	1.23E-02
300	-300	-20	-1.29E-01	1.15E+00	8.39E-03
300	-300	0	-1.32E-01	1.13E+00	8.32E-03
300	-300	20	-1.35E-01	1.14E+00	-7.03E-03
300	-300	40	-1.36E-01	1.14E+00	-1.99E-02
300	-300	60	-1.40E-01	1.14E+00	-2.89E-02
300	-300	80	-1.34E-01	1.15E+00	-3.40E-02
300	-300	100	-1.27E-01	1.16E+00	-3.90E-02
300	-300	120	-1.27E-01	1.18E+00	-4.89E-02
300	-300	140	-1.31E-01	1.20E+00	-5.90E-02
300	-300	160	-1.34E-01	1.22E+00	-7.12E-02
300	-300	180	-1.28E-01	1.24E+00	-6.92E-02
300	-300	200	-1.32E-01	1.27E+00	-8.40E-02
300	-300	220	-1.35E-01	1.30E+00	-9.44E-02
300	-300	240	-1.38E-01	1.33E+00	-1.02E-01
300	-300	260	-1.42E-01	1.38E+00	-1.14E-01
300	-300	280	-1.50E-01	1.43E+00	-1.31E-01
300	-300	300	-1.54E-01	1.48E+00	-1.36E-01
300	-280	-300	-8.34E-02	1.51E+00	8.27E-02
300	-280	-280	-8.93E-02	1.44E+00	6.76E-02
300	-280	-260	-8.85E-02	1.39E+00	7.39E-02
300	-280	-240	-8.16E-02	1.34E+00	6.77E-02
300	-280	-220	-8.37E-02	1.31E+00	6.27E-02
300	-280	-200	-8.28E-02	1.27E+00	5.40E-02
300	-280	-180	-8.12E-02	1.26E+00	6.21E-02
300	-280	-160	-8.77E-02	1.23E+00	4.57E-02
300	-280	-140	-9.99E-02	1.21E+00	3.99E-02
300	-280	-120	-9.92E-02	1.21E+00	3.15E-02
300	-280	-100	-9.43E-02	1.17E+00	2.69E-02
300	-280	-80	-1.02E-01	1.17E+00	3.05E-02
300	-280	-60	-1.01E-01	1.16E+00	2.22E-02
300	-280	-40	-9.98E-02	1.15E+00	1.07E-02
300	-280	-20	-1.01E-01	1.15E+00	6.80E-03
300	-280	0	-1.03E-01	1.15E+00	2.87E-03
300	-280	20	-1.06E-01	1.15E+00	-5.47E-03
300	-280	40	-1.07E-01	1.15E+00	-1.83E-02
300	-280	60	-1.06E-01	1.16E+00	-1.65E-02
300	-280	80	-9.91E-02	1.17E+00	-2.15E-02
300	-280	100	-9.17E-02	1.18E+00	-2.93E-02
300	-280	120	-9.23E-02	1.19E+00	-3.29E-02
300	-280	140	-9.88E-02	1.21E+00	-4.25E-02
300	-280	160	-9.14E-02	1.24E+00	-4.32E-02
300	-280	180	-8.60E-02	1.25E+00	-4.41E-02
300	-280	200	-9.19E-02	1.27E+00	-5.33E-02
300	-280	220	-9.42E-02	1.32E+00	-4.93E-02
300	-280	240	-8.11E-02	1.35E+00	-6.36E-02
300	-280	260	-8.47E-02	1.40E+00	-7.20E-02
300	-280	280	-8.24E-02	1.45E+00	-7.41E-02
300	-280	300	-7.88E-02	1.51E+00	-6.50E-02
300	-260	-300	-9.36E-03	1.50E+00	8.64E-03
300	-260	-280	-1.46E-02	1.44E+00	1.24E-02
300	-260	-260	-2.44E-02	1.39E+00	2.03E-02
300	-260	-240	-2.69E-02	1.35E+00	2.06E-02
300	-260	-220	-3.69E-02	1.31E+00	2.63E-02
300	-260	-200	-4.23E-02	1.28E+00	3.43E-02
300	-260	-180	-5.20E-02	1.25E+00	2.80E-02
300	-260	-160	-5.54E-02	1.23E+00	2.82E-02
300	-260	-140	-5.83E-02	1.21E+00	2.99E-02
300	-260	-120	-5.56E-02	1.19E+00	2.27E-02
300	-260	-100	-6.02E-02	1.18E+00	1.98E-02
300	-260	-80	-6.53E-02	1.18E+00	1.79E-02
300	-260	-60	-7.13E-02	1.17E+00	1.47E-02
300	-260	-40	-7.17E-02	1.16E+00	9.13E-03
300	-260	-20	-7.31E-02	1.16E+00	5.20E-03
300	-260	0	-7.45E-02	1.16E+00	1.27E-03
300	-260	20	-7.59E-02	1.16E+00	-2.66E-03
300	-260	40	-6.62E-02	1.16E+00	-3.41E-03
300	-260	60	-7.13E-02	1.18E+00	-4.03E-03
300	-260	80	-6.26E-02	1.18E+00	-1.52E-02
300	-260	100	-6.06E-02	1.19E+00	-1.79E-02
300	-260	120	-5.75E-02	1.20E+00	-1.74E-02
300	-260	140	-5.63E-02	1.21E+00	-2.79E-02
300	-260	160	-5.27E-02	1.23E+00	-2.45E-02
300	-260	180	-4.73E-02	1.25E+00	-2.53E-02
300	-260	200	-4.41E-02	1.28E+00	-2.81E-02
300	-260	220	-3.95E-02	1.30E+00	-1.91E-02
300	-260	240	-3.61E-02	1.34E+00	-2.38E-02
300	-260	260	-2.55E-02	1.39E+00	-1.56E-02
300	-260	280	-1.64E-02	1.44E+00	-1.89E-03
300	-260	300	6.18E-03	1.52E+00	-1.04E-02
300	-240	-300	5.46E-02	1.47E+00	-5.63E-02
300	-240	-280	4.46E-02	1.41E+00	-4.41E-02
300	-240	-260	2.64E-02	1.37E+00	-2.28E-02
300	-240	-240	1.00E-02	1.33E+00	-7.75E-03
300	-240	-220	4.33E-03	1.30E+00	8.34E-04
300	-240	-200	-1.02E-02	1.26E+00	7.96E-03
300	-240	-180	-1.17E-02	1.24E+00	8.33E-03
300	-240	-160	-2.30E-02	1.22E+00	1.07E-02
300	-240	-140	-2.66E-02	1.21E+00	1.35E-02
300	-240	-120	-2.81E-02	1.19E+00	5.76E-03
300	-240	-100	-3.38E-02	1.18E+00	1.08E-02
300	-240	-80	-3.93E-02	1.17E+00	1.31E-02
300	-240	-60	-3.74E-02	1.16E+00	1.37E-02
300	-240	-40	-4.35E-02	1.17E+00	7.53E-03
300	-240	-20	-4.50E-02	1.17E+00	3.60E-03
300	-240	0	-3.46E-02	1.15E+00	-2.30E-03
300	-240	20	-3.27E-02	1.16E+00	1.33E-03
300	-240	40	-4.17E-02	1.17E+00	-1.88E-03
300	-240	60	-3.49E-02	1.17E+00	-1.11E-02
300	-240	80	-3.05E-02	1.17E+00	-5.31E-03
300	-240	100	-2.32E-02	1.17E+00	-6.97E-03
300	-240	120	-2.04E-02	1.19E+00	-9.29E-03
300	-240	140	-1.76E-02	1.20E+00	-8.78E-03
300	-240	160	-1.48E-02	1.22E+00	-3.79E-03
300	-240	180	-2.61E-03	1.23E+00	-1.08E-02
300	-240	200	-4.13E-04	1.26E+00	-2.74E-04
300	-240	220	1.36E-02	1.29E+00	1.13E-02
300	-240	240	8.86E-03	1.32E+00	1.59E-02
300	-240	260	3.62E-02	1.35E+00	2.21E-02
300	-240	280	4.94E-02	1.40E+00	4.74E-02
300	-240	300	6.49E-02	1.46E+00	7.07E-02
300	-220	-300	1.15E-01	1.41E+00	-1.17E-01
300	-220	-280	8.69E-02	1.37E+00	-8.39E-02
300	-220	-260	6.97E-02	1.33E+00	-6.47E-02
300	-220	-240	4.93E-02	1.30E+00	-4.11E-02
300	-220	-220	3.95E-02	1.27E+00	-3.25E-02
300	-220	-200	2.96E-02	1.24E+00	-2.24E-02
300	-220	-180	1.96E-02	1.22E+00	-1.23E-02
300	-220	-160	1.59E-02	1.21E+00	-8.46E-03
300	-220	-140	6.95E-03	1.19E+00	-3.21E-03
300	-220	-120	-2.37E-04	1.18E+00	-9.96E-03
300	-220	-100	-3.66E-03	1.17E+00	2.39E-03
300	-220	-80	-1.57E-02	1.17E+00	7.66E-03
300	-220	-60	-1.52E-02	1.16E+00	7.51E-03
300	-220	-40	-1.20E-02	1.15E+00	9.74E-04
300	-220	-20	-1.14E-02	1.15E+00	2.23E-03
300	-220	0	-1.24E-02	1.15E+00	9.22E-04
300	-220	20	-1.34E-02	1.15E+00	-3.83E-04
300	-220	40	-1.92E-03	1.15E+00	8.23E-04
300	-220	60	-1.30E-02	1.16E+00	-3.65E-03
300	-220	80	-6.94E-03	1.16E+00	-5.86E-04
300	-220	100	-9.23E-04	1.17E+00	2.48E-03
300	-220	120	4.42E-03	1.18E+00	4.72E-04
300	-220	140	1.02E-02	1.20E+00	7.27E-03
300	-220	160	1.54E-02	1.21E+00	1.24E-02
300	-220	180	2.39E-02	1.23E+00	1.53E-02
300	-220	200	3.47E-02	1.25E+00	2.60E-02
300	-220	220	4.65E-02	1.28E+00	3.70E-02
300	-220	240	5.66E-02	1.30E+00	4.78E-02
300	-220	260	7.40E-02	1.34E+00	6.81E-02
300	-220	280	9.47E-02	1.38E+00	9.31E-02
300	-220	300	1.15E-01	1.43E+00	1.18E-01
300	-200	-300	1.48E-01	1.33E+00	-1.58E-01
300	-200	-280	1.24E-01	1.30E+00	-1.20E-01
300	-200	-260	1.08E-01	1.27E+00	-9.76E-02
300	-200	-240	8.17E-02	1.25E+00	-6.58E-02
300	-200	-220	6.85E-02	1.23E+00	-5.30E-02
300	-200	-200	5.43E-02	1.21E+00	-4.00E-02
300	-200	-180	4.51E-02	1.20E+00	-3.12E-02
300	-200	-160	2.99E-02	1.18E+00	-2.37E-02
300	-200	-140	2.21E-02	1.17E+00	-1.40E-02
300	-200	-120	3.20E-02	1.18E+00	-8.35E-03
300	-200	-100	2.64E-02	1.17E+00	-5.98E-03
300	-200	-80	9.22E-03	1.15E+00	-5.16E-03
300	-200	-60	7.17E-03	1.14E+00	-1.69E-03
300	-200	-40	5.12E-03	1.14E+00	1.78E-03
300	-200	-20	6.28E-03	1.14E+00	1.52E-03
300	-200	0	6.91E-03	1.14E+00	-7.86E-04
300	-200	20	1.00E-02	1.13E+00	-8.77E-03
300	-200	40	1.44E-02	1.14E+00	3.08E-03
300	-200	60	1.66E-02	1.14E+00	5.91E-03
300	-200	80	1.50E-02	1.15E+00	6.86E-03
300	-200	100	2.10E-02	1.16E+00	9.92E-03
300	-200	120	2.71E-02	1.16E+00	1.30E-02
300	-200	140	3.32E-02	1.18E+00	1.97E-02
300	-200	160	3.71E-02	1.19E+00	2.46E-02
300	-200	180	4.36E-02	1.20E+00	2.61E-02
300	-200	200	5.57E-02	1.21E+00	4.14E-02
300	-200	220	6.43E-02	1.23E+00	5.66E-02
300	-200	240	9.22E-02	1.25E+00	8.04E-02
300	-200	260	1.11E-01	1.28E+00	9.68E-02
300	-200	280	1.35E-01	1.31E+00	1.24E-01
300	-200	300	1.69E-01	1.35E+00	1.68E-01
300	-180	-300	1.82E-01	1.26E+00	-1.81E-01
300	-180	-280	1.54E-01	1.24E+00	-1.50E-01
300	-180	-260	1.28E-01	1.22E+00	-1.15E-01
300	-180	-240	1.02E-01	1.20E+00	-8.45E-02
300	-180	-220	8.97E-02	1.18E+00	-7.24E-02
300	-180	-200	7.50E-02	1.18E+00	-5.17E-02
300	-180	-180	6.56E-02	1.17E+00	-4.39E-02
300	-180	-160	5.62E-02	1.16E+00	-3.61E-02
300	-180	-140	4.86E-02	1.16E+00	-2.22E-02
300	-180	-120	3.71E-02	1.15E+00	-1.38E-02
300	-180	-100	4.20E-02	1.13E+00	-1.42E-02
300	-180	-80	3.76E-02	1.13E+00	-1.03E-02
300	-180	-60	3.31E-02	1.13E+00	-6.43E-03
300	-180	-40	2.01E-02	1.13E+00	-7.67E-04
300	-180	-20	2.06E-02	1.12E+00	-1.04E-03
300	-180	0	2.33E-02	1.12E+00	1.95E-03
300	-180	20	2.86E-02	1.13E+00	2.52E-03
300	-180	40	3.08E-02	1.13E+00	5.34E-03
300	-180	60	3.30E-02	1.13E+00	8.17E-03
300	-180	80	3.32E-02	1.13E+00	1.10E-02
300	-180	100	3.96E-02	1.14E+00	1.58E-02
300	-180	120	4.37E-02	1.14E+00	1.92E-02
300	-180	140	5.10E-02	1.15E+00	2.78E-02
300	-180	160	5.66E-02	1.16E+00	3.60E-02
300	-180	180	6.84E-02	1.17E+00	4.41E-02
300	-180	200	7.19E-02	1.18E+00	5.86E-02
300	-180	220	9.38E-02	1.19E+00	7.29E-02
300	-180	240	1.09E-01	1.20E+00	9.10E-02
300	-180	260	1.30E-01	1.22E+00	1.18E-01
300	-180	280	1.56E-01	1.23E+00	1.51E-01
300	-180	300	1.86E-01	1.25E+00	1.88E-01
300	-160	-300	1.85E-01	1.17E+00	-1.83E-01
300	-160	-280	1.63E-01	1.16E+00	-1.56E-01
300	-160	-260	1.40E-01	1.16E+00	-1.29E-01
300	-160	-240	1.24E-01	1.15E+00	-9.74E-02
300	-160	-220	1.02E-01	1.14E+00	-7.49E-02
300	-160	-200	9.17E-02	1.14E+00	-6.29E-02
300	-160	-180	8.11E-02	1.13E+00	-5.10E-02
300	-160	-160	7.06E-02	1.13E+00	-3.91E-02
300	-160	-140	5.48E-02	1.12E+00	-2.98E-02
300	-160	-120	4.43E-02	1.12E+00	-2.01E-02
300	-160	-100	4.76E-02	1.12E+00	-1.99E-02
300	-160	-80	4.70E-02	1.11E+00	-1.15E-02
300	-160	-60	4.25E-02	1.11E+00	-7.66E-03
300	-160	-40	3.81E-02	1.11E+00	-3.79E-03
300	-160	-20	3.59E-02	1.11E+00	-3.69E-03
300	-160	0	3.53E-02	1.11E+00	2.76E-03
300	-160	20	3.79E-02	1.11E+00	8.40E-03
300	-160	40	3.90E-02	1.11E+00	6.49E-03
300	-160	60	4.04E-02	1.11E+00	9.20E-03
300	-160	80	4.27E-02	1.11E+00	1.06E-02
300	-160	100	5.62E-02	1.12E+00	2.22E-02
300	-160	120	6.03E-02	1.12E+00	2.33E-02
300	-160	140	6.81E-02	1.12E+00	3.16E-02
300	-160	160	6.65E-02	1.12E+00	3.41E-02
300	-160	180	7.41E-02	1.12E+00	5.19E-02
300	-160	200	9.54E-02	1.13E+00	6.53E-02
300	-160	220	1.09E-01	1.15E+00	8.40E-02
300	-160	240	1.20E-01	1.15E+00	9.71E-02
300	-160	260	1.43E-01	1.16E+00	1.35E-01
300	-160	280	1.65E-01	1.16E+00	1.55E-01
300	-160	300	1.93E-01	1.15E+00	2.03E-01
300	-140	-300	1.84E-01	1.09E+00	-1.87E-01
300	-140	-280	1.66E-01	1.09E+00	-1.55E-01
300	-140	-260	1.48E-01	1.10E+00	-1.22E-01
300	-140	-240	1.28E-01	1.10E+00	-1.01E-01
300	-140	-220	1.15E-01	1.10E+00	-8.55E-02
300	-140	-200	9.02E-02	1.10E+00	-6.68E-02
300	-140	-180	8.11E-02	1.10E+00	-5.50E-02
300	-140	-160	7.25E-02	1.10E+00	-4.42E-02
300	-140	-140	6.90E-02	1.09E+00	-3.36E-02
300	-140	-120	6.34E-02	1.09E+00	-2.43E-02
300	-140	-100	5.84E-02	1.09E+00	-1.92E-02
300	-140	-80	5.10E-02	1.09E+00	-1.62E-02
300	-140	-60	5.00E-02	1.09E+00	-1.07E-02
300	-140	-40	4.75E-02	1.08E+00	-5.02E-03
300	-140	-20	4.48E-02	1.08E+00	-3.70E-03
300	-140	0	4.26E-02	1.09E+00	4.08E-03
300	-140	20	4.35E-02	1.09E+00	7.40E-03
300	-140	40	4.45E-02	1.09E+00	7.25E-03
300	-140	60	4.64E-02	1.09E+00	7.66E-03
300	-140	80	4.83E-02	1.09E+00	1.20E-02
300	-140	100	5.77E-02	1.09E+00	2.02E-02
300	-140	120	6.72E-02	1.10E+00	2.92E-02
300	-140	140	7.33E-02	1.10E+00	3.62E-02
300	-140	160	8.57E-02	1.09E+00	4.09E-02
300	-140	180	9.07E-02	1.09E+00	5.74E-02
300	-140	200	1.02E-01	1.09E+00	7.11E-02
300	-140	220	1.13E-01	1.09E+00	8.42E-02
300	-140	240	1.24E-01	1.09E+00	9.74E-02
300	-140	260	1.43E-01	1.10E+00	1.30E-01
300	-140	280	1.62E-01	1.09E+00	1.49E-01
300	-140	300	1.90E-01	1.09E+00	1.95E-01
300	-120	-300	1.67E-01	1.02E+00	-1.74E-01
300	-120	-280	1.53E-01	1.04E+00	-1.50E-01
300	-120	-260	1.36E-01	1.04E+00	-1.20E-01
300	-120	-240	1.21E-01	1.05E+00	-9.77E-02
300	-120	-220	1.06E-01	1.06E+00	-8.06E-02
300	-120	-200	9.67E-02	1.06E+00	-6.65E-02
300	-120	-180	8.94E-02	1.07E+00	-4.69E-02
300	-120	-160	7.63E-02	1.07E+00	-4.45E-02
300	-120	-140	7.18E-02	1.07E+00	-3.71E-02
300	-120	-120	6.62E-02	1.07E+00	-2.78E-02
300	-120	-100	6.11E-02	1.07E+00	-2.08E-02
300	-120	-80	5.70E-02	1.07E+00	-1.69E-02
300	-120	-60	5.38E-02	1.07E+00	-1.22E-02
300	-120	-40	5.19E-02	1.07E+00	-6.42E-03
300	-120	-20	5.02E-02	1.07E+00	-1.42E-03
300	-120	0	4.87E-02	1.06E+00	3.22E-03
300	-120	20	4.91E-02	1.06E+00	6.40E-03
300	-120	40	5.00E-02	1.06E+00	9.72E-03
300	-120	60	5.20E-02	1.06E+00	9.08E-03
300	-120	80	5.46E-02	1.06E+00	1.11E-02
300	-120	100	6.12E-02	1.06E+00	2.15E-02
300	-120	120	6.72E-02	1.06E+00	2.72E-02
300	-120	140	7.29E-02	1.06E+00	3.46E-02
300	-120	160	7.86E-02	1.06E+00	4.16E-02
300	-120	180	8.88E-02	1.06E+00	5.57E-02
300	-120	200	9.60E-02	1.05E+00	7.41E-02
300	-120	220	1.08E-01	1.06E+00	8.55E-02
300	-120	240	1.20E-01	1.05E+00	9.94E-02
300	-120	260	1.34E-01	1.04E+00	1.21E-01
300	-120	280	1.62E-01	1.03E+00	1.49E-01
300	-120	300	1.87E-01	1.02E+00	1.88E-01
300	-100	-300	1.55E-01	9.53E-01	-1.54E-01
300	-100	-280	1.30E-01	9.85E-01	-1.26E-01
300	-100	-260	1.16E-01	1.00E+00	-1.09E-01
300	-100	-240	1.05E-01	1.02E+00	-8.80E-02
